node_id,node_label,node_type,area,map_x,map_y,level,importance,is_map_visible,connectable,movement_role,permanent_status,permanent_status_at_jst,permanent_status_by,permanent_status_source,permanent_status_note
#503:j-18,j-18,都市,#503,849,949,,8,TRUE,TRUE,target_only,active,,,,
#503:J-19,J-19,漁場,#503,899,899,,3,TRUE,TRUE,transit,active,,,,
#503:j-20,j-20,都市,#503,949,949,,8,TRUE,TRUE,target_only,active,,,,
#503:J-21,J-21,漁場,#503,978,899,,3,TRUE,TRUE,transit,active,,,,
#503:j-4,j-4,都市,#503,149,949,,8,TRUE,TRUE,target_only,active,,,,
#503:J-5,J-5,漁場,#503,199,899,,3,TRUE,TRUE,transit,active,,,,
#503:j-6,j-6,都市,#503,249,949,,8,TRUE,TRUE,target_only,active,,,,
#503:K-11,K-11,漁場,#503,499,978,,3,TRUE,TRUE,transit,active,,,,
#503:K-13,K-13,漁場,#503,599,978,,3,TRUE,TRUE,transit,active,,,,
#503:K-15,K-15,漁場,#503,699,978,,3,TRUE,TRUE,transit,active,,,,
#503:K-19,K-19,漁場,#503,899,978,,3,TRUE,TRUE,transit,active,,,,
#503:K-21,K-21,漁場,#503,978,978,,3,TRUE,TRUE,transit,active,,,,
#503:K-3,K-3,漁場,#503,99,978,,3,TRUE,TRUE,transit,active,,,,
#503:K-9,K-9,漁場,#503,399,978,,3,TRUE,TRUE,transit,active,,,,
#509:b-14,b-14,都市,#509,649,149,,8,TRUE,TRUE,target_only,active,,,,
#509:B-15,B-15,漁場,#509,699,99,,3,TRUE,TRUE,transit,active,,,,
#509:C-15,C-15,漁場,#509,699,199,,3,TRUE,TRUE,transit,active,,,,
#509:B-17,B-17,漁場,#509,799,99,,3,TRUE,TRUE,transit,active,,,,
#509:a-16,a-16,都市,#509,749,49,,8,TRUE,TRUE,target_only,active,,,,
#509:K-9,K-9,漁場,#509,399,978,,3,TRUE,TRUE,transit,active,,,,
#509:F-9,F-9,漁場,#509,399,499,,3,TRUE,TRUE,transit,active,,,,
#509:D-11,D-11,漁場,#509,499,299,,3,TRUE,TRUE,transit,active,,,,
#509:E-11,E-11,漁場,#509,499,399,,3,TRUE,TRUE,transit,active,,,,
#509:I-5,I-5,漁場,#509,199,799,,3,TRUE,TRUE,transit,active,,,,
#509:I-7,I-7,漁場,#509,299,799,,3,TRUE,TRUE,transit,active,,,,
#509:K-11,K-11,漁場,#509,499,978,,3,TRUE,TRUE,transit,active,,,,
#509:H-17,H-17,漁場,#509,799,699,,3,TRUE,TRUE,transit,active,,,,
#509:C-19,C-19,漁場,#509,899,199,,3,TRUE,TRUE,transit,active,,,,
#509:D-13,D-13,漁場,#509,599,299,,3,TRUE,TRUE,transit,active,,,,
#509:F-15,F-15,漁場,#509,699,499,,3,TRUE,TRUE,transit,active,,,,
#509:I-15,I-15,漁場,#509,699,799,,3,TRUE,TRUE,transit,active,,,,
#509:J-13,J-13,漁場,#509,599,899,,3,TRUE,TRUE,transit,active,,,,
#509:a-18,a-18,都市,#509,849,49,,8,TRUE,TRUE,target_only,active,,,,
#509:K-13,K-13,漁場,#509,599,978,,3,TRUE,TRUE,transit,active,,,,
#509:B-19,B-19,漁場,#509,899,99,,3,TRUE,TRUE,transit,active,,,,
#509:b-16,b-16,都市,#509,749,149,,8,TRUE,TRUE,target_only,destroyed,2026/05/30 4:31,,legacy_management_table,都市破壊OCR IMG_1431.PNG / 2026/05/30 04:31:10 / #509 X:749 Y:149 Lv.1都市 / 攻撃側 #503[one] / 防衛側 #509[OWM] / 宝箱×2 / 破壊済み・復活なし
#509:D-7,D-7,漁場,#509,299,299,,3,TRUE,TRUE,transit,active,,,,
#509:A-21,A-21,漁場,#509,978,20,,3,TRUE,TRUE,transit,active,,,,
#509:I-17,I-17,漁場,#509,799,799,,3,TRUE,TRUE,transit,active,,,,
#509:D-21,D-21,漁場,#509,978,299,,3,TRUE,TRUE,transit,active,,,,
#509:J-17,J-17,漁場,#509,799,899,,3,TRUE,TRUE,transit,active,,,,
#509:h-12,h-12,都市,#509,549,749,,8,TRUE,TRUE,target_only,active,,,,
#509:h-14,h-14,都市,#509,649,749,,8,TRUE,TRUE,target_only,active,,,,
#509:d-4,d-4,都市,#509,149,349,,8,TRUE,TRUE,target_only,active,,,,
#509:E-3,E-3,漁場,#509,99,399,,3,TRUE,TRUE,transit,active,,,,
#509:F-5,F-5,漁場,#509,199,499,,3,TRUE,TRUE,transit,active,,,,
#509:c-4,c-4,都市,#509,149,249,,8,TRUE,TRUE,target_only,active,,,,
#509:d-14,d-14,都市,#509,649,349,,8,TRUE,TRUE,target_only,active,,,,
#509:e-14,e-14,都市,#509,649,449,,8,TRUE,TRUE,target_only,destroyed,2026/05/30 12:04,,legacy_management_table,都市破壊OCR IMG_1433.PNG / 2026/05/30 12:04:58 / #509 X:649 Y:449 Lv.3都市 / 攻撃側 #503[Lghs] / 防衛側 #509[FHX] / 宝箱×10 / 破壊済み・復活なし
#509:F-13,F-13,漁場,#509,599,499,,3,TRUE,TRUE,transit,active,,,,
#509:e-8,e-8,都市,#509,349,449,,8,TRUE,TRUE,target_only,destroyed,2026/05/30 12:30,,legacy_management_table,都市破壊OCR IMG_1437.PNG / 2026/05/30 12:30:00 / #509 X:349 Y:449 Lv.3都市 / 攻撃側 #476[476A] / 防衛側 #509[SsQ] / 宝箱×10 / 破壊済み・復活なし
#509:d-8,d-8,都市,#509,349,349,,8,TRUE,TRUE,target_only,destroyed,2026/05/30 12:32,,legacy_management_table,都市破壊OCR IMG_1437.PNG / 2026/05/30 12:32:25 / #509 X:349 Y:349 Lv.3都市 / 攻撃側 #476[476A] / 防衛側 #509[VEX] / 宝箱×10 / 破壊済み・復活なし
#509:h-4,h-4,都市,#509,149,749,,8,TRUE,TRUE,target_only,destroyed,2026/05/30 12:07,,legacy_management_table,都市破壊OCR IMG_1434.PNG / 2026/05/30 12:07:08 / #509 X:149 Y:749 Lv.1都市 / 攻撃側 #503[xjR] / 防衛側 #509[BHE] / 宝箱×2 / 破壊済み・復活なし
#509:D-9,D-9,漁場,#509,399,299,,3,TRUE,TRUE,transit,active,,,,
#509:h-6,h-6,都市,#509,249,749,,8,TRUE,TRUE,target_only,active,,,,
#509:c-12,c-12,都市,#509,549,249,,8,TRUE,TRUE,target_only,destroyed,2026/05/30 12:01,,legacy_management_table,都市破壊OCR IMG_1431.PNG / 2026/05/30 12:01:48 / #509 X:549 Y:249 Lv.2都市 / 攻撃側 #476[476d] / 防衛側 #509[VEX] / 宝箱×5 / 破壊済み・復活なし
#509:C-13,C-13,漁場,#509,599,199,,3,TRUE,TRUE,transit,active,,,,
#509:c-14,c-14,都市,#509,649,249,,8,TRUE,TRUE,target_only,destroyed,2026/05/30 12:04,,legacy_management_table,都市破壊OCR IMG_1432.PNG / 2026/05/30 12:04:15 / #509 X:649 Y:249 Lv.2都市 / 攻撃側 #503[GX99] / 防衛側 #509[SsQ] / 宝箱×5 / 破壊済み・復活なし
#509:B-13,B-13,漁場,#509,599,99,,3,TRUE,TRUE,transit,active,,,,
#509:A-17,A-17,漁場,#509,799,20,,3,TRUE,TRUE,transit,active,,,,
#509:A-19,A-19,漁場,#509,899,20,,3,TRUE,TRUE,transit,active,,,,
#509:B-11,B-11,漁場,#509,499,99,,3,TRUE,TRUE,transit,active,,,,
#509:F-17,F-17,漁場,#509,799,499,,3,TRUE,TRUE,transit,active,,,,
#509:C-11,C-11,漁場,#509,499,199,,3,TRUE,TRUE,transit,active,,,,
#509:F-3,F-3,漁場,#509,99,499,,3,TRUE,TRUE,transit,active,,,,
#509:C-9,C-9,漁場,#509,399,199,,3,TRUE,TRUE,transit,active,,,,
#509:I-9,I-9,漁場,#509,399,799,,3,TRUE,TRUE,transit,active,,,,
#509:C-17,C-17,漁場,#509,799,199,,3,TRUE,TRUE,transit,active,,,,
#509:I-11,I-11,漁場,#509,499,799,,3,TRUE,TRUE,transit,active,,,,
#509:e-20,e-20,交易地,#509,949,449,,1,TRUE,FALSE,isolated,active,,,,
#509:g-20,g-20,交易地,#509,949,649,,1,TRUE,FALSE,isolated,active,,,,
#509:d-20,d-20,交易地,#509,949,349,,1,TRUE,FALSE,isolated,active,,,,
#509:a-20,a-20,交易地,#509,949,49,,1,TRUE,FALSE,isolated,active,,,,
#509:b-20,b-20,交易地,#509,949,149,,1,TRUE,FALSE,isolated,active,,,,
#509:c-20,c-20,交易地,#509,949,249,,1,TRUE,FALSE,isolated,active,,,,
#509:f-20,f-20,交易地,#509,949,549,,1,TRUE,FALSE,isolated,active,,,,
#509:h-20,h-20,交易地,#509,949,749,,1,TRUE,FALSE,isolated,active,,,,
#509:i-20,i-20,交易地,#509,949,849,,1,TRUE,FALSE,isolated,active,,,,
#509:j-20,j-20,交易地,#509,949,949,,1,TRUE,FALSE,isolated,active,,,,
#509:E-13,E-13,漁場,#509,599,399,,3,TRUE,TRUE,transit,active,,,,
#509:D-3,D-3,漁場,#509,99,299,,3,TRUE,TRUE,transit,active,,,,
#509:D-17,D-17,漁場,#509,799,299,,3,TRUE,TRUE,transit,active,,,,
#509:D-15,D-15,漁場,#509,699,299,,3,TRUE,TRUE,transit,active,,,,
#509:E-15,E-15,漁場,#509,699,399,,3,TRUE,TRUE,transit,active,,,,
#509:E-9,E-9,漁場,#509,399,399,,3,TRUE,TRUE,transit,active,,,,
#509:K-15,K-15,漁場,#509,699,978,,3,TRUE,TRUE,transit,active,,,,
#509:C-7,C-7,漁場,#509,299,199,,3,TRUE,TRUE,transit,active,,,,
#509:C-5,C-5,漁場,#509,199,199,,3,TRUE,TRUE,transit,active,,,,
#509:E-5,E-5,漁場,#509,199,399,,3,TRUE,TRUE,transit,active,,,,
#509:D-1,D-1,漁場,#509,20,299,,3,TRUE,TRUE,transit,active,,,,
#509:F-19,F-19,漁場,#509,899,499,,3,TRUE,TRUE,transit,active,,,,
#509:C-3,C-3,漁場,#509,99,199,,3,TRUE,TRUE,transit,active,,,,
#509:C-1,C-1,漁場,#509,20,199,,3,TRUE,TRUE,transit,active,,,,
#509:J-19,J-19,漁場,#509,899,899,,3,TRUE,TRUE,transit,active,,,,
#509:G-15,G-15,漁場,#509,699,599,,3,TRUE,TRUE,transit,active,,,,
#509:b-10,b-10,都市,#509,449,149,,8,TRUE,TRUE,target_only,active,,,,
#509:H-15,H-15,漁場,#509,699,699,,3,TRUE,TRUE,transit,active,,,,
#509:G-17,G-17,漁場,#509,799,599,,3,TRUE,TRUE,transit,active,,,,
#509:j-18,j-18,都市,#509,849,949,,8,TRUE,TRUE,target_only,destroyed,2026/05/30 12:50,,legacy_management_table,都市破壊OCR IMG_1439.PNG / 2026/05/30 12:50:17 / #509 X:849 Y:949 Lv.1都市 / 攻撃側 #503[hMt] / 防衛側 #509[OTT] / 宝箱×2 / 破壊済み・復活なし
#509:h-8,h-8,都市,#509,349,749,,8,TRUE,TRUE,target_only,destroyed,2026/05/30 4:43,,legacy_management_table,都市破壊OCR IMG_1431.PNG / 2026/05/30 04:43:19 / #509 X:349 Y:749 Lv.2都市 / 攻撃側 #503[fzn] / 防衛側 #509[BHE] / 宝箱×5 / 破壊済み・復活なし
#509:D-19,D-19,漁場,#509,899,299,,3,TRUE,TRUE,transit,active,,,,
#509:E-17,E-17,漁場,#509,799,399,,3,TRUE,TRUE,transit,active,,,,
#509:d-10,d-10,都市,#509,449,349,,8,TRUE,TRUE,target_only,destroyed,2026/05/27 20:17,,legacy_management_table,都市破壊ログ 2026/05/27 20:17:55 / #509 X:449 Y:349 Lv.3都市 / 攻撃側 #476[476A] / 防衛側 #509[SsQ] / 宝箱×10 / 破壊済み・復活なし
#509:g-14,g-14,都市,#509,649,649,,8,TRUE,TRUE,target_only,active,,,,
#509:i-18,i-18,都市,#509,849,849,,8,TRUE,TRUE,target_only,destroyed,2026/05/30 20:14,,legacy_management_table,"Dropbox破壊OCR IMG_1466.PNG / 2026/05/30 20:14:50 / #503[Stj] が #509[OTT] 領有中の Lv.1都市 #509(849,849) を破壊 / 宝箱x2 / 破壊済み・復活なし"
#509:H-19,H-19,漁場,#509,899,699,,3,TRUE,TRUE,transit,active,,,,
#509:I-13,I-13,漁場,#509,599,799,,3,TRUE,TRUE,transit,active,,,,
#509:G-19,G-19,漁場,#509,899,599,,3,TRUE,TRUE,transit,active,,,,
#509:f-8,f-8,都市,#509,349,549,,8,TRUE,TRUE,target_only,active,,,,
#509:f-14,f-14,都市,#509,649,549,,8,TRUE,TRUE,target_only,active,,,,
#509:B-7,B-7,漁場,#509,299,99,,3,TRUE,TRUE,transit,active,,,,
#509:A-1,A-1,漁場,#509,20,20,,3,TRUE,TRUE,transit,active,,,,
#509:h-10,h-10,都市,#509,449,749,,8,TRUE,TRUE,target_only,active,,,,
#509:B-9,B-9,漁場,#509,399,99,,3,TRUE,TRUE,transit,active,,,,
#509:A-15,A-15,漁場,#509,699,20,,3,TRUE,TRUE,transit,active,,,,
#509:B-3,B-3,漁場,#509,99,99,,3,TRUE,TRUE,transit,active,,,,
#509:a-10,a-10,都市,#509,449,49,,8,TRUE,TRUE,target_only,destroyed,2026/05/28 0:52,,legacy_management_table,都市破壊ログ 2026/05/28 00:52:11 / #509 X:449 Y:49 Lv.1都市 / 攻撃側 #476[ALj] / 防衛側 #509 / 宝箱×2 / 破壊済み・復活なし
#509:A-11,A-11,漁場,#509,499,20,,3,TRUE,TRUE,transit,active,,,,
#509:a-12,a-12,都市,#509,549,49,,8,TRUE,TRUE,target_only,destroyed,2026/05/28 3:09,,legacy_management_table,都市破壊ログ 2026/05/28 03:09:40 / #509 X:549 Y:49 Lv.1都市 / 攻撃側 #476[476K] / 防衛側 #509 / 宝箱×2 / 破壊済み・復活なし
#509:A-13,A-13,漁場,#509,599,20,,3,TRUE,TRUE,transit,active,,,,
#509:a-14,a-14,都市,#509,649,49,,8,TRUE,TRUE,target_only,destroyed,2026/05/28 3:04,,legacy_management_table,都市破壊ログ 2026/05/28 03:04:40 / #509 X:649 Y:49 Lv.1都市 / 攻撃側 #476[476K] / 防衛側 #509 / 宝箱×2 / 破壊済み・復活なし
#509:a-2,a-2,都市,#509,49,49,,8,TRUE,TRUE,target_only,active,,,,
#509:A-3,A-3,漁場,#509,99,20,,3,TRUE,TRUE,transit,active,,,,
#509:a-4,a-4,都市,#509,149,49,,8,TRUE,TRUE,target_only,destroyed,2026/05/28 0:17,,legacy_management_table,都市破壊ログ 2026/05/28 00:17:43 / #509 X:149 Y:49 Lv.1都市 / 攻撃側 #476[476Z] / 防衛側 #509 / 宝箱×2 / 破壊済み・復活なし
#509:A-5,A-5,漁場,#509,199,20,,3,TRUE,TRUE,transit,active,,,,
#509:a-6,a-6,都市,#509,249,49,,8,TRUE,TRUE,target_only,destroyed,2026/05/28 0:11,,legacy_management_table,都市破壊ログ 2026/05/28 00:11:44 / #509 X:249 Y:49 Lv.1都市 / 攻撃側 #476[476Z] / 防衛側 #509 / 宝箱×2 / 破壊済み・復活なし
#509:A-7,A-7,漁場,#509,299,20,,3,TRUE,TRUE,transit,active,,,,
#509:a-8,a-8,都市,#509,349,49,,8,TRUE,TRUE,target_only,destroyed,2026/05/28 0:35,,legacy_management_table,都市破壊ログ 2026/05/28 00:35:38 / #509 X:349 Y:49 Lv.1都市 / 攻撃側 #476[ALj] / 防衛側 #509 / 宝箱×2 / 破壊済み・復活なし
#509:A-9,A-9,漁場,#509,399,20,,3,TRUE,TRUE,transit,active,,,,
#509:B-1,B-1,漁場,#509,20,99,,3,TRUE,TRUE,transit,active,,,,
#509:b-12,b-12,都市,#509,549,149,,8,TRUE,TRUE,target_only,destroyed,2026/05/30 12:41,,legacy_management_table,都市破壊OCR IMG_1438.PNG / 2026/05/30 12:41:08 / #509 X:549 Y:149 Lv.1都市 / 攻撃側 #503[TIKW] / 防衛側 #509[VEX] / 宝箱×2 / 破壊済み・復活なし
#509:b-18,b-18,都市,#509,849,149,,8,TRUE,TRUE,target_only,active,,,,
#509:b-2,b-2,都市,#509,49,149,,8,TRUE,TRUE,target_only,active,,,,
#509:B-21,B-21,漁場,#509,978,99,,3,TRUE,TRUE,transit,active,,,,
#509:b-4,b-4,都市,#509,149,149,,8,TRUE,TRUE,target_only,active,,,,
#509:B-5,B-5,漁場,#509,199,99,,3,TRUE,TRUE,transit,active,,,,
#509:b-6,b-6,都市,#509,249,149,,8,TRUE,TRUE,target_only,active,,,,
#509:b-8,b-8,都市,#509,349,149,,8,TRUE,TRUE,target_only,active,,,,
#509:c-10,c-10,都市,#509,449,249,,8,TRUE,TRUE,target_only,destroyed,2026/05/28 12:22,,legacy_management_table,都市破壊ログ 2026/05/28 12:22:48 / #509 X:449 Y:249 Lv.2都市 / 攻撃側 #503[Lghs] / 防衛側 #509[VEX] / 宝箱×5 / 破壊済み・復活なし
#509:c-16,c-16,都市,#509,749,249,,8,TRUE,TRUE,target_only,destroyed,2026/05/30 12:19,,legacy_management_table,都市破壊OCR IMG_1435.PNG / 2026/05/30 12:19:44 / #509 X:749 Y:249 Lv.2都市 / 攻撃側 #503[one] / 防衛側 #509[SsQ] / 宝箱×5 / 破壊済み・復活なし
#509:c-18,c-18,都市,#509,849,249,,8,TRUE,TRUE,target_only,destroyed,2026/05/28 12:19,,legacy_management_table,都市破壊ログ 2026/05/28 12:19:52 / #509 X:849 Y:249 Lv.1都市 / 攻撃側 #480[RCON] / 防衛側 #509[SsQ] / 宝箱×2 / 破壊済み・復活なし
#509:c-2,c-2,都市,#509,49,249,,8,TRUE,TRUE,target_only,active,,,,
#509:C-21,C-21,漁場,#509,978,199,,3,TRUE,TRUE,transit,active,,,,
#509:c-6,c-6,都市,#509,249,249,,8,TRUE,TRUE,target_only,active,,,,
#509:c-8,c-8,都市,#509,349,249,,8,TRUE,TRUE,target_only,destroyed,2026/05/30 4:02,,legacy_management_table,都市破壊OCR IMG_1430.PNG / 2026/05/30 04:02:33 / #509 X:349 Y:249 Lv.2都市 / 攻撃側 #476[476d] / 防衛側 #509[VEX] / 宝箱×5 / 破壊済み・復活なし
#509:d-12,d-12,都市,#509,549,349,,8,TRUE,TRUE,target_only,destroyed,2026/05/27 20:04,,legacy_management_table,都市破壊ログ 2026/05/27 20:04:04 / #509 X:549 Y:349 Lv.3都市 / 攻撃側 #476[476A] / 防衛側 #509[SsQ] / 宝箱×10 / 破壊済み・復活なし
#509:d-16,d-16,都市,#509,749,349,,8,TRUE,TRUE,target_only,destroyed,2026/05/30 12:19,,legacy_management_table,都市破壊OCR IMG_1436.PNG / 2026/05/30 12:19:54 / #509 X:749 Y:349 Lv.2都市 / 攻撃側 #480[RCON] / 防衛側 #509[SsQ] / 宝箱×5 / 破壊済み・復活なし
#509:d-18,d-18,都市,#509,849,349,,8,TRUE,TRUE,target_only,destroyed,2026/05/30 12:21,,legacy_management_table,都市破壊OCR IMG_1436.PNG / 2026/05/30 12:21:20 / #509 X:849 Y:349 Lv.1都市 / 攻撃側 #480[RCON] / 防衛側 #509[SsQ] / 宝箱×2 / 破壊済み・復活なし
#509:d-2,d-2,都市,#509,49,349,,8,TRUE,TRUE,target_only,active,,,,
#509:D-5,D-5,漁場,#509,199,299,,3,TRUE,TRUE,transit,active,,,,
#509:d-6,d-6,都市,#509,249,349,,8,TRUE,TRUE,target_only,destroyed,2026/05/30 12:15,,legacy_management_table,都市破壊OCR IMG_1434.PNG / 2026/05/30 12:15:26 / #509 X:249 Y:349 Lv.2都市 / 攻撃側 #503[GX99] / 防衛側 #509[tWD] / 宝箱×5 / 破壊済み・復活なし
#509:E-1,E-1,漁場,#509,20,399,,3,TRUE,TRUE,transit,active,,,,
#509:e-10,e-10,都市,#509,449,449,,8,TRUE,TRUE,target_only,active,,,,
#509:e-12,e-12,都市,#509,549,449,,8,TRUE,TRUE,target_only,active,,,,
#509:e-16,e-16,都市,#509,749,449,,8,TRUE,TRUE,target_only,destroyed,2026/05/28 12:20,,legacy_management_table,都市破壊ログ 2026/05/28 12:20:43 / #509 X:749 Y:449 Lv.2都市 / 攻撃側 #503[Lghs] / 防衛側 #509[FHX] / 宝箱×5 / 破壊済み・復活なし
#509:e-18,e-18,都市,#509,849,449,,8,TRUE,TRUE,target_only,active,,,,
#509:E-19,E-19,漁場,#509,899,399,,3,TRUE,TRUE,transit,active,,,,
#509:e-2,e-2,都市,#509,49,449,,8,TRUE,TRUE,target_only,active,,,,
#509:E-21,E-21,漁場,#509,978,399,,3,TRUE,TRUE,transit,active,,,,
#509:e-4,e-4,都市,#509,149,449,,8,TRUE,TRUE,target_only,active,,,,
#509:e-6,e-6,都市,#509,249,449,,8,TRUE,TRUE,target_only,destroyed,2026/05/30 12:15,,legacy_management_table,都市破壊OCR IMG_1434.PNG / 2026/05/30 12:15:33 / #509 X:249 Y:449 Lv.2都市 / 攻撃側 #503[Lghs] / 防衛側 #509[tWD] / 宝箱×5 / 破壊済み・復活なし
#509:E-7,E-7,漁場,#509,299,399,,3,TRUE,TRUE,transit,active,,,,
#509:F-1,F-1,漁場,#509,20,499,,3,TRUE,TRUE,transit,active,,,,
#509:f-10,f-10,都市,#509,449,549,,8,TRUE,TRUE,target_only,active,,,,
#509:F-11,F-11,漁場,#509,499,499,,3,TRUE,TRUE,transit,active,,,,
#509:f-12,f-12,都市,#509,549,549,,8,TRUE,TRUE,target_only,active,,,,
#509:f-16,f-16,都市,#509,749,549,,8,TRUE,TRUE,target_only,destroyed,2026/05/28 12:01,,legacy_management_table,都市破壊ログ 2026/05/28 12:01:56 / #509 X:749 Y:549 Lv.2都市 / 攻撃側 #503[GX99] / 防衛側 #509[FHX] / 宝箱×5 / 破壊済み・復活なし
#509:f-18,f-18,都市,#509,849,549,,8,TRUE,TRUE,target_only,destroyed,2026/05/28 12:02,,legacy_management_table,都市破壊ログ 2026/05/28 12:02:34 / #509 X:849 Y:549 Lv.1都市 / 攻撃側 #503[Bye] / 防衛側 #509[FHX] / 宝箱×2 / 破壊済み・復活なし
#509:f-2,f-2,都市,#509,49,549,,8,TRUE,TRUE,target_only,active,,,,
#509:F-21,F-21,漁場,#509,978,499,,3,TRUE,TRUE,transit,active,,,,
#509:f-4,f-4,都市,#509,149,549,,8,TRUE,TRUE,target_only,active,,,,
#509:f-6,f-6,都市,#509,249,549,,8,TRUE,TRUE,target_only,active,,,,
#509:F-7,F-7,漁場,#509,299,499,,3,TRUE,TRUE,transit,active,,,,
#509:G-1,G-1,漁場,#509,20,599,,3,TRUE,TRUE,transit,active,,,,
#509:g-10,g-10,都市,#509,449,649,,8,TRUE,TRUE,target_only,active,,,,
#509:G-11,G-11,漁場,#509,499,599,,3,TRUE,TRUE,transit,active,,,,
#509:g-12,g-12,都市,#509,549,649,,8,TRUE,TRUE,target_only,active,,,,
#509:G-13,G-13,漁場,#509,599,599,,3,TRUE,TRUE,transit,active,,,,
#509:g-16,g-16,都市,#509,749,649,,8,TRUE,TRUE,target_only,destroyed,2026/05/28 12:35,,legacy_management_table,都市破壊ログ 2026/05/28 12:35:10 / #509 X:749 Y:649 Lv.2都市 / 攻撃側 #503[xjR] / 防衛側 #509[MOn] / 宝箱×5 / 破壊済み・復活なし
#509:g-18,g-18,都市,#509,849,649,,8,TRUE,TRUE,target_only,destroyed,2026/05/28 12:56,,legacy_management_table,都市破壊ログ 2026/05/28 12:56:27 / #509 X:849 Y:649 Lv.1都市 / 攻撃側 #503[UMN] / 防衛側 #509[MOn] / 宝箱×2 / 破壊済み・復活なし
#509:g-2,g-2,都市,#509,49,649,,8,TRUE,TRUE,target_only,active,,,,
#509:G-21,G-21,漁場,#509,978,599,,3,TRUE,TRUE,transit,active,,,,
#509:G-3,G-3,漁場,#509,99,599,,3,TRUE,TRUE,transit,active,,,,
#509:g-4,g-4,都市,#509,149,649,,8,TRUE,TRUE,target_only,active,,,,
#509:G-5,G-5,漁場,#509,199,599,,3,TRUE,TRUE,transit,active,,,,
#509:g-6,g-6,都市,#509,249,649,,8,TRUE,TRUE,target_only,active,,,,
#509:G-7,G-7,漁場,#509,299,599,,3,TRUE,TRUE,transit,active,,,,
#509:g-8,g-8,都市,#509,349,649,,8,TRUE,TRUE,target_only,active,,,,
#509:G-9,G-9,漁場,#509,399,599,,3,TRUE,TRUE,transit,active,,,,
#509:H-1,H-1,漁場,#509,20,699,,3,TRUE,TRUE,transit,active,,,,
#509:H-11,H-11,漁場,#509,499,699,,3,TRUE,TRUE,transit,active,,,,
#509:H-13,H-13,漁場,#509,599,699,,3,TRUE,TRUE,transit,active,,,,
#509:h-16,h-16,都市,#509,749,749,,8,TRUE,TRUE,target_only,destroyed,2026/05/28 12:21,,legacy_management_table,都市破壊ログ 2026/05/28 12:21:12 / #509 X:749 Y:749 Lv.2都市 / 攻撃側 #503[Stj] / 防衛側 #509[MOn] / 宝箱×5 / 破壊済み・復活なし
#509:h-18,h-18,都市,#509,849,749,,8,TRUE,TRUE,target_only,destroyed,2026/05/28 12:17,,legacy_management_table,都市破壊ログ 2026/05/28 12:17:15 / #509 X:849 Y:749 Lv.1都市 / 攻撃側 #503[Stj] / 防衛側 #509[MOn] / 宝箱×2 / 破壊済み・復活なし
#509:h-2,h-2,都市,#509,49,749,,8,TRUE,TRUE,target_only,active,,,,
#509:H-21,H-21,漁場,#509,978,699,,3,TRUE,TRUE,transit,active,,,,
#509:H-3,H-3,漁場,#509,99,699,,3,TRUE,TRUE,transit,active,,,,
#509:H-5,H-5,漁場,#509,199,699,,3,TRUE,TRUE,transit,active,,,,
#509:H-7,H-7,漁場,#509,299,699,,3,TRUE,TRUE,transit,active,,,,
#509:H-9,H-9,漁場,#509,399,699,,3,TRUE,TRUE,transit,active,,,,
#509:I-1,I-1,漁場,#509,20,799,,3,TRUE,TRUE,transit,active,,,,
#509:i-10,i-10,都市,#509,449,849,,8,TRUE,TRUE,target_only,destroyed,2026/05/30 20:12,,legacy_management_table,"Dropbox破壊OCR IMG_1465.PNG / 2026/05/30 20:12:36 / #503[Stj] が #509[AoW] 領有中の Lv.1都市 #509(449,849) を破壊 / 宝箱x2 / 破壊済み・復活なし"
#509:i-12,i-12,都市,#509,549,849,,8,TRUE,TRUE,target_only,destroyed,2026/05/30 12:22,,legacy_management_table,都市破壊OCR IMG_1436.PNG / 2026/05/30 12:22:46 / #509 X:549 Y:849 Lv.1都市 / 攻撃側 #480[TkTk] / 防衛側 #509[AoW] / 宝箱×2 / 破壊済み・復活なし
#509:i-14,i-14,都市,#509,649,849,,8,TRUE,TRUE,target_only,destroyed,2026/05/28 12:30,,legacy_management_table,都市破壊ログ 2026/05/28 12:30:02 / #509 X:649 Y:849 Lv.1都市 / 攻撃側 #503[xjR] / 防衛側 #509[OTT] / 宝箱×2 / 破壊済み・復活なし
#509:i-16,i-16,都市,#509,749,849,,8,TRUE,TRUE,target_only,destroyed,2026/05/27 20:23,,legacy_management_table,都市破壊ログ 2026/05/27 20:23:18 / #509 X:749 Y:849 Lv.1都市 / 攻撃側 #503[UMN] / 防衛側 #509[OTT] / 宝箱×2 / 破壊済み・復活なし
#509:I-19,I-19,漁場,#509,899,799,,3,TRUE,TRUE,transit,active,,,,
#509:i-2,i-2,都市,#509,49,849,,8,TRUE,TRUE,target_only,active,,,,
#509:I-21,I-21,漁場,#509,978,799,,3,TRUE,TRUE,transit,active,,,,
#509:I-3,I-3,漁場,#509,99,799,,3,TRUE,TRUE,transit,active,,,,
#509:i-4,i-4,都市,#509,149,849,,8,TRUE,TRUE,target_only,active,,,,
#509:i-6,i-6,都市,#509,249,849,,8,TRUE,TRUE,target_only,destroyed,2026/05/30 12:18,,legacy_management_table,都市破壊OCR IMG_1435.PNG / 2026/05/30 12:18:07 / #509 X:249 Y:849 Lv.1都市 / 攻撃側 #503[xjR] / 防衛側 #509[OWM] / 宝箱×2 / 破壊済み・復活なし
