target_server,coord,x,y,event_time,actor_server,actor_alliance,defender_alliance,level,text_color,destroyed_by,frame,timestamp_sec,raw_text
#523,g-12,549,649,2026-6-17 12:02:05,#509,FHX,WUG,3,blue,ally,range01_frame_000631.png,315.0,"#509[FHX]が#523[WUG]領有中のLv.3都市 #523(549,649)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#523,g-14,649,649,2026-6-10 12:14:3,#509,FHX,WUG,3,blue,ally,range01_frame_000466.png,232.5,"#509[FHX]が#523[WUG]領有中のLv.3都市 #523(649,649)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#523,g-16,749,649,2026-6-13 12:02:4,#509,FHX,WUG,2,blue,ally,range01_frame_000539.png,269.0,"#509[FHX]が#523[WUG]領有中のLv.2都市 #523(749,649)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#523,g-18,849,649,2026-6-3 04:20:1,#509,FHX,NBNH,1,blue,ally,range01_frame_000277.png,138.0,"#509[FHX]が#523[NBNH]領有中のLv.1都市 #523(849,649)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#523,h-2,49,749,2026-6-17 04:13:50,#534,KTVS,u3o,1,blue,ally,range01_frame_000611.png,305.0,"#534[KTVS]が#523[u3o]領有中のLv.1都市#523(49,749)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#523,h-4,149,749,2026-6-17 04:16:1,#534,KTVS,u3o,1,blue,ally,range01_frame_000617.png,308.0,"#534[KTVS]が#523[u3o]領有中のLv.1都市 #523(149,749)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#523,h-6,249,749,2026-6-17 12:30:2,#534,JDX,flrE,2,blue,ally,range01_frame_000641.png,320.0,"#534[JDX]が#523[flrE]領有中のLv.2都市 #523(249,749)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#523,h-8,349,749,2026-6-17 12:40:3,#509,SsQ,flrE,2,blue,ally,range01_frame_000645.png,322.0,"#509[SsQ]が#523[flrE]領有中のLv.2都市 #523(349,749)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#523,h-10,449,749,2026-6-20 12:24:3,#534,JDX,flrE,2,blue,ally,range01_frame_000699.png,349.0,"#534[JDX]が#523[flrE]領有中のLv.2都市 #523(449,749)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#523,h-12,549,749,2026-6-17 12:02:03,#509,BHE,WUG,2,blue,ally,range01_frame_000631.png,315.0,"#509[BHE]が#523[WUG]領有中のLv.2都市 #523(549,749)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#523,h-14,649,749,2026-6-17 12:50:1,#509,FHX,WUG,2,blue,ally,range01_frame_000647.png,323.0,"#509[FHX]が#523[WUG]領有中のLv.2都市 #523(649,749)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#523,h-16,749,749,2026-6-13 12:23:28,#440,BAJ,WUG,2,blue,ally,range01_frame_000562.png,280.0,"#440[BAJ]が#523[WUG]領有中のLv.2都市#523(749,749)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#523,h-18,849,749,2026-6-13 20:16:20,#511,JLO,ALj,1,blue,ally,range01_frame_000593.png,296.0,"#511[JLO]が#476[ALj]領有中のLv.1都市#523(849,749)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#523,i-6,249,849,2026-6-20 04:40:30,#534,JDX,u3o,1,blue,ally,range01_frame_000687.png,343.0,"#534[JDX]が#523[u3o]領有中のLv.1都市#523(249,849)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#534,b-4,149,149,2026-6-17 20:23:1,#476,476M,5Kh,1,red,enemy,range01_frame_000669.png,334.0,"#476[476M]が#534[5Kh]領有中のLv.1都市 #534(149,149)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#534,b-8,349,149,2026-6-13 20:15:4,#476,476Z,SHA0,1,red,enemy,range01_frame_000583.png,291.0,"#476[476Z]が#534[SHA0]領有中のLv.1都市 #534(349,149)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#534,b-14,649,149,2026-6-6 12:40:3,#476,476Z,Trh,1,red,enemy,range01_frame_000408.png,203.5,"#476[476Z]が#534[Trh]領有中のLv.1都市 #534(649,149)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#534,b-16,749,149,2026-6-6 12:36:1,#476,476Z,MOE,1,red,enemy,range01_frame_000408.png,203.5,"#476[476Z]が#534[MOE]領有中のLv.1都市 #534(749,149)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#534,b-18,849,149,2026-6-20 20:08:3,#476,476Z,w6f,1,red,enemy,range01_frame_000727.png,363.0,"#476[476Z]が#534[w6f]領有中のLv.1都市 #534(849,149)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#534,c-2,49,249,2026-6-20 20:16:0,#476,476C,n09,1,red,enemy,range01_frame_000722.png,360.0,"#476[476C]が#534[n09]領有中のLv.1都市#534(49,249)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#534,c-6,249,249,2026-6-3 04:39:4,#476,476d,4tH,2,red,enemy,range01_frame_000282.png,140.0,"#476[476d]が#534[4tH]領有中のLv.2都市 #534(249,249)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#534,c-8,349,249,2026-5-27 12:13:5,#476,476C,SHA,2,red,enemy,range01_frame_000047.png,23.0,"#476[476C]が#534[SHA]領有中のLv.2都市#534(349,249)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#534,c-10,449,249,2026-5-27 12:11:3,#476,476C,SHA,2,red,enemy,range01_frame_000045.png,22.0,"#476[476C]が#534[SHA]領有中のLv.2都市 #534(449,249)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#534,c-12,549,249,2026-5-30 12:04:5,#476,476C,JDX,2,red,enemy,range01_frame_000171.png,85.0,"#476[476C]が#534[JDX]領有中のLv.2都市 #534(549,249)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#534,c-14,649,249,2026-6-3 12:11:0,#476,476B,JDX,2,red,enemy,range01_frame_000304.png,151.5,"#476[476B]が#534[JDX]領有中のLv.2都市 #534(649,249)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#534,c-16,749,249,2026-6-17 20:27:5,#476,476Z,MOE,2,red,enemy,range01_frame_000664.png,331.0,"#476[476Z]が#534[MOE]領有中のLv.2都市 #534(749,249)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#534,c-18,849,249,2026-6-17 20:21:4,#476,476K,5g3,1,red,enemy,range01_frame_000657.png,328.0,"#476[476K]が#534[5g3]領有中のLv.1都市#534(849,249)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#534,d-4,149,349,2026-6-20 12:10:1,#476,476M,,1,red,enemy,range01_frame_000695.png,347.0,"#476[476M]が#534[?]領有中のLv.1都市 #534(149,349)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#534,d-6,249,349,2026-6-3 12:03:1,#476,476d,RGWC,2,red,enemy,range01_frame_000296.png,147.5,"#476[476d]が#534[RGWC]領有中のLv.2都市 #534(249,349)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#534,d-8,349,349,2026-5-30 12:03:0,#476,476C,4tH,3,red,enemy,range01_frame_000157.png,78.0,"#476[476C]が#534[4tH]領有中のLv.3都市#534(349,349)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#534,d-10,449,349,2026-5-30 12:05:50,#476,476B,SHA,3,red,enemy,range01_frame_000177.png,88.0,"#476[476B]が#534[SHA]領有中のLv.3都市 #534(449,349)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#534,d-12,549,349,2026-5-27 20:01:40,#476,476B,JDX,3,red,enemy,range01_frame_000123.png,61.0,"#476[476B]が#534[JDX]領有中のLv.3都市 #534(549,349)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#534,d-14,649,349,2026-5-27 20:04:3,#476,476B,JDX,3,red,enemy,range01_frame_000125.png,62.0,"#476[476B]が#534[JDX]領有中のLv.3都市 #534(649,349)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#534,d-16,749,349,2026-6-6 20:26:4,#476,476C,KTVS,2,red,enemy,range01_frame_000419.png,208.5,"#476[476C]が#534[KTVS]領有中のLv.2都市 #534(749,349)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#534,d-18,849,349,2026-6-17 20:24:1,#476,476K,5g3,1,red,enemy,range01_frame_000669.png,334.0,"#476[476K]が#534[5g3]領有中のLv.1都市 #534(849,349)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#534,e-4,149,449,2026-6-20 12:18:1,#476,476d,n09,1,red,enemy,range01_frame_000695.png,347.0,"#476[476d]が#534[n09]領有中のLv.1都市 #534(149,449)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#534,e-6,249,449,2026-6-3 20:03:1,#476,476C,SHA,2,red,enemy,range01_frame_000352.png,175.5,"#476[476C]が#534[SHA]領有中のLv.2都市 #534(249,449)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#534,e-8,349,449,2026-6-10 20:02:2,#476,476d,4tH,3,red,enemy,range01_frame_000500.png,249.5,"#476[476d]が#534[4tH]領有中のLv.3都市 #534(349,449)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#534,e-14,649,449,2026-5-30 12:03:1,#476,476B,SHA,3,red,enemy,range01_frame_000162.png,80.0,"#476[476B]が#534[SHA]領有中のLv.3都市 #534(649,449)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#534,e-16,749,449,2026-6-6 20:25:4,#476,476C,KTVS,2,red,enemy,range01_frame_000416.png,207.5,"#476[476C]が#534[KTVS]領有中のLv.2都市 #534(749,449)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#534,e-20,949,449,2026-6-10 12:44:4,#503,one,89M,1,red,enemy,range01_frame_000488.png,243.5,"#503[one]が#534[89M]領有中のLv.1都市#534(949,449)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#534,f-4,149,549,2026-6-20 12:05:40,#476,476M,,1,red,enemy,range01_frame_000691.png,345.0,"#476[476M]が#534領有中のLv.1都市#534(149,549)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#534,f-6,249,549,2026-6-3 12:01:4,#476,476C,4tH,2,red,enemy,range01_frame_000287.png,143.0,"#476[476C]が#534[4tH]領有中のLv.2都市 #534(249,549)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#534,f-8,349,549,2026-6-10 20:04:0,#476,476C,SHA,3,red,enemy,range01_frame_000500.png,249.5,"#476[476C]が#534[SHA]領有中のLv.3都市 #534(349,549)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#534,f-14,649,549,2026-6-3 12:05:2,#476,476B,JDX,3,red,enemy,range01_frame_000296.png,147.5,"#476[476B]が#534[JDX]領有中のLv.3都市 #534(649,549)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#534,f-16,749,549,2026-6-3 12:50:3,#476,476X,KTVS,2,red,enemy,range01_frame_000356.png,177.5,"#476[476X]が#534[KTVS]領有中のLv.2都市 #534(749,549)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#534,f-18,849,549,2026-6-13 20:22:5,#503,Bye,JDX,1,red,enemy,range01_frame_000593.png,296.0,"#503[Bye]が#534[JDX]領有中のLv.1都市#534(849,549)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#534,f-20,949,549,2026-6-13 12:39:5,#503,Bye,89M,1,red,enemy,range01_frame_000581.png,290.0,"#503[Bye]が#534[89M]領有中のLv.1都市#534(949,549)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#534,g-4,149,649,2026-6-20 12:02:1,#476,476M,,1,red,enemy,range01_frame_000682.png,340.0,"#476[476M]が#534領有中のLv.1都市 #534(149,649)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#534,g-6,249,649,2026-6-10 12:20:0,#476,476C,4tH,2,red,enemy,range01_frame_000471.png,234.5,"#476[476C]が#534[4tH]領有中のLv.2都市 #534(249,649)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#534,g-8,349,649,2026-6-10 20:05:1,#476,476X,RGWC,3,red,enemy,range01_frame_000500.png,249.5,"#476[476X]が#534[RGWC]領有中のLv.3都市 #534(349,649)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#534,g-10,449,649,2026-6-10 20:02:01,#476,476X,n09,3,red,enemy,range01_frame_000500.png,249.5,"#476[476X]が#534[n09]領有中のLv.3都市 #534(449,649)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#534,g-12,549,649,2026-6-6 20:02:5,#476,476B,89M,3,red,enemy,range01_frame_000410.png,204.5,"#476[476B]が#534[89M]領有中のLv.3都市 #534(549,649)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#534,g-14,649,649,2026-6-6 20:04:1,#476,476B,KTVS,3,red,enemy,range01_frame_000416.png,207.5,"#476[476B]が#534[KTVS]領有中のLv.3都市 #534(649,649)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#534,g-16,749,649,2026-6-17 20:21:0,#503,fzn,89M,2,red,enemy,range01_frame_000656.png,327.0,"#503[fzn]が#534[89M]領有中のLv.2都市 #534(749,649)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#534,g-18,849,649,2026-6-10 12:43:4,#503,fzn,nol,1,red,enemy,range01_frame_000486.png,242.5,"#503[fzn]が#534[nol]領有中のLv.1都市 #534(849,649)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#534,g-20,949,649,2026-6-17 12:51:4,#503,one,89M,1,red,enemy,range01_frame_000648.png,323.0,"#503[one]が#534[89M]領有中のLv.1都市 #534(949,649)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#534,h-6,249,749,2026-6-13 12:15:4,#476,476C,n09,2,red,enemy,range01_frame_000551.png,275.0,"#476[476C]が#534[n09]領有中のLv.2都市 #534(249,749)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#534,h-8,349,749,2026-6-13 12:13:3,#476,476C,n09,2,red,enemy,range01_frame_000547.png,273.0,"#476[476C]が#534[n09]領有中のLv.2都市 #534(349,749)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#534,h-10,449,749,2026-6-6 12:14:0,#476,476X,RGWC,2,red,enemy,range01_frame_000390.png,194.5,"#476[476X]が#534[RGWC]領有中のLv.2都市#534(449,749)を攻擊し、陣営のために破壊宝箱×5を勝ち取りました"
#534,h-12,549,749,2026-6-6 12:19:10,#476,476X,Dao,2,red,enemy,range01_frame_000398.png,198.5,"#476[476X]が#534[Dao]領有中のLv.2都市 #534(549,749)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#534,h-14,649,749,2026-6-13 12:33:2,#476,476X,nol,2,red,enemy,range01_frame_000569.png,284.0,"#476[476X]が#534[nol]領有中のLv.2都市 #534(649,749)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#534,h-16,749,749,2026-6-13 12:46:0,#503,xjR,89M,2,red,enemy,range01_frame_000579.png,289.0,"#503[xjR]が#534[89M]領有中のLv.2都市 #534(749,749)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#534,h-20,949,749,2026-6-10 12:44:2,#503,xjR,noI,1,red,enemy,range01_frame_000492.png,245.5,"#503[xjR]が#534[noI]領有中のLv.1都市#534(949,749)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#534,i-10,449,849,2026-6-13 12:21:0,#534,Dao,,1,red,enemy,range01_frame_000553.png,276.0,"#523[flrE]が#534[Dao]領有中のLv.1都市 #534(449,849)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#534,i-12,549,849,2026-6-13 12:23:19,#523,EDFS,f4j,1,red,enemy,range01_frame_000561.png,280.0,"#523[flrE]が#534[f4j]領有中のLv.1都市#534(549,849)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#534,j-6,249,949,2026-6-17 20:23:1,#523,flrE,,1,red,enemy,range01_frame_000666.png,332.0,"#523[flrE]が#534領有中のLv.1都市 #534(249,949)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#534,j-8,349,949,2026-6-17 20:22:1,#523,flrE,,1,red,enemy,range01_frame_000658.png,328.0,"#523[flrE]が#534領有中のLv.1都市#534(349,949)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
