target_server,coord,x,y,event_time,actor_server,actor_alliance,defender_alliance,level,text_color,destroyed_by,frame,timestamp_sec,raw_text
#534,h-16,749,749,2026-6-13 12:46:0,#503,xjR,89M,2,red,enemy,range01_frame_000579.png,289.0,"#503[xjR]が#534[89M]領有中のLv.2都市 #534(749,749)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#440,a-10,449,49,2026-6-13 12:37:5,#523,NBNH,WoUW3,1,red,enemy,range01_frame_000580.png,289.0,"#523[NBNH]が#440[WoUW3]領有中のLv.1都市 #440(449,49)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#440,b-18,849,149,2026-6-13 12:38:2,#503,fzn,DOLU,1,red,enemy,range01_frame_000580.png,289.0,"#503[fzn]が#440[DOLU]領有中のLv.1都市 #440(849,149)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#523,d-6,249,349,2026-6-13 12:39:5,#509,SsQ,EDFS,2,blue,ally,range01_frame_000580.png,289.0,"#509[SsQ]が#523[EDFS]領有中のLv.2都市 #523(249,349)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#534,f-20,949,549,2026-6-13 12:46:0,#503,Bye,89M,1,red,enemy,range01_frame_000580.png,289.0,"#503[Bye]が#534[89M]領有中のLv.1都市 #534(949,549)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#534,h-16,749,749,2026-6-13 12:46:0,#503,xjR,89M,2,red,enemy,range01_frame_000580.png,289.0,"#503[xjR]が#534[89M]領有中のLv.2都市 #534(749,749)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#534,f-20,949,549,2026-6-13 12:39:5,#503,Bye,89M,1,red,enemy,range01_frame_000581.png,290.0,"#503[Bye]が#534[89M]領有中のLv.1都市#534(949,549)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#534,h-16,749,749,2026-6-13 12:51:1,#503,xjR,89M,2,red,enemy,range01_frame_000581.png,290.0,"#503[xjR]が#534[89M]領有中のLv.2都市#534(749,749)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#440,d-10,449,349,2026-6-13 20:13:1,#476,476B,GcC,3,red,enemy,range01_frame_000581.png,290.0,"#476[476B]が#440[GcC]領有中のLv.3都市#440(449,349)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#440,d-8,349,349,2026-6-13 20:15:0,#476,476X,GcC,3,red,enemy,range01_frame_000581.png,290.0,"#476[476X]が#440[GcC]領有中のLv.3都市#440(349,349)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#440,g-8,349,649,2026-6-13 20:15:3,#476,476A,GcC,3,red,enemy,range01_frame_000581.png,290.0,"#476[476A]が#440[GcC]領有中のLv.3都市#440(349,649)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#534,f-20,949,549,2026-6-13 12:39:5,#503,Bye,89M,1,red,enemy,range01_frame_000582.png,290.0,"#503[Bye]が#534[89M]領有中のLv.1都市#534(949,549)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#534,h-16,749,749,2026-6-13 12:51:1,#503,xjR,89M,2,red,enemy,range01_frame_000582.png,290.0,"#503[xjR]が#534[89M]領有中のLv.2都市#534(749,749)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#440,d-10,449,349,2026-6-13 20:13:1,#476,476B,GcC,3,red,enemy,range01_frame_000582.png,290.0,"#476[476B]が#440[GcC]領有中のLv.3都市#440(449,349)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#440,d-8,349,349,2026-6-13 20:15:0,#476,476X,GcC,3,red,enemy,range01_frame_000582.png,290.0,"#476[476X]が#440[GcC]領有中のLv.3都市#440(349,349)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#440,g-8,349,649,2026-6-13 20:15:3,#476,476A,GcC,3,red,enemy,range01_frame_000582.png,290.0,"#476[476A]が#440[GcC]領有中のLv.3都市#440(349,649)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#534,h-16,749,749,2026-6-13 12:51:1,#503,xjR,89M,2,red,enemy,range01_frame_000583.png,291.0,"#503[xjR]が#534[89M]領有中のLv.2都市 #534(749,749)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#440,d-10,449,349,2026-6-13 20:13:1,#476,476B,GcC,3,red,enemy,range01_frame_000583.png,291.0,"#476[476B]が#440[GcC]領有中のLv.3都市 #440(449,349)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#440,d-8,349,349,2026-6-13 20:15:0,#476,476X,GcC,3,red,enemy,range01_frame_000583.png,291.0,"#476[476X]が#440[GcC]領有中のLv.3都市 #440(349,349)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#440,g-8,349,649,2026-6-13 20:15:3,#476,476A,GcC,3,red,enemy,range01_frame_000583.png,291.0,"#476[476A]が#440[GcC]領有中のLv.3都市 #440(349,649)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#534,b-8,349,149,2026-6-13 20:15:4,#476,476Z,SHA0,1,red,enemy,range01_frame_000583.png,291.0,"#476[476Z]が#534[SHA0]領有中のLv.1都市 #534(349,149)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#534,h-16,749,749,2026-6-13 12:51:1,#503,xjR,89M,2,red,enemy,range01_frame_000584.png,291.0,"#503[xjR]が#534[89M]領有中のLv.2都市 #534(749,749)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#440,d-10,449,349,2026-6-13 20:13:1,#476,476B,GcC,3,red,enemy,range01_frame_000584.png,291.0,"#476[476B]が#440[GcC]領有中のLv.3都市 #440(449,349)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#440,d-8,349,349,2026-6-13 20:15:0,#476,476X,GcC,3,red,enemy,range01_frame_000584.png,291.0,"#476[476X]が#440[GcC]領有中のLv.3都市 #440(349,349)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#440,g-8,349,649,2026-6-13 20:15:3,#476,476A,GcC,3,red,enemy,range01_frame_000584.png,291.0,"#476[476A]が#440[GcC]領有中のLv.3都市 #440(349,649)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#534,b-8,349,149,2026-6-13 20:15:4,#476,476Z,SHA0,1,red,enemy,range01_frame_000584.png,291.0,"#476[476Z]が#534[SHA0]領有中のLv.1都市 #534(349,149)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#534,h-16,749,749,2026-6-13 12:46:0,#503,xjR,89M,2,red,enemy,range01_frame_000585.png,292.0,"#503[xjR]が#534[89M]領有中のLv.2都市 #534(749,749)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#440,d-10,449,349,2026-6-13 20:13:1,#476,476B,GcC,3,red,enemy,range01_frame_000585.png,292.0,"#476[476B]が#440[GcC]領有中のLv.3都市 #440(449,349)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#440,d-8,349,349,2026-6-13 20:15:0,#476,476X,GcC,3,red,enemy,range01_frame_000585.png,292.0,"#476[476X]が#440[GcC]領有中のLv.3都市 #440(349,349)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#440,g-8,349,649,2026-6-13 20:15:3,#476,476A,GcC,3,red,enemy,range01_frame_000585.png,292.0,"#476[476A]が#440[GcC]領有中のLv.3都市 #440(349,649)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#534,b-8,349,149,2026-6-13 20:16:2,#476,476Z,SHA0,1,red,enemy,range01_frame_000585.png,292.0,"#476[476Z]が#534[SHA0]領有中のLv.1都市 #534(349,149)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#534,h-16,749,749,2026-6-13 12:46:0,#503,xjR,89M,2,red,enemy,range01_frame_000586.png,292.0,"#503[xjR]が#534[89M]領有中のLv.2都市 #534(749,749)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#440,d-10,449,349,2026-6-13 20:13:1,#476,476B,GcC,3,red,enemy,range01_frame_000586.png,292.0,"#476[476B]が#440[GcC]領有中のLv.3都市 #440(449,349)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#440,d-8,349,349,2026-6-13 20:15:0,#476,476X,GcC,3,red,enemy,range01_frame_000586.png,292.0,"#476[476X]が#440[GcC]領有中のLv.3都市 #440(349,349)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#440,g-8,349,649,2026-6-13 20:15:3,#476,476A,GcC,3,red,enemy,range01_frame_000586.png,292.0,"#476[476A]が#440[GcC]領有中のLv.3都市 #440(349,649)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#534,b-8,349,149,2026-6-13 20:16:2,#476,476Z,SHA0,1,red,enemy,range01_frame_000586.png,292.0,"#476[476Z]が#534[SHA0]領有中のLv.1都市 #534(349,149)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#440,d-10,449,349,2026-6-13 20:13:14,#476,476B,GcC,3,red,enemy,range01_frame_000587.png,293.0,"#476[476B]が#440[GcC]領有中のLv.3都市 #440(449,349)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#440,d-8,349,349,2026-6-13 20:15:00,#476,476X,GcC,3,red,enemy,range01_frame_000587.png,293.0,"#476[476X]が#440[GcC]領有中のLv.3都市 #440(349,349)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#440,g-8,349,649,2026-6-13 20:15:30,#476,476A,GcC,3,red,enemy,range01_frame_000587.png,293.0,"#476[476A]が#440[GcC]領有中のLv.3都市 #440(349,649)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#534,b-8,349,149,2026-6-13 20:16:20,#476,476Z,SHAO,1,red,enemy,range01_frame_000587.png,293.0,"#476[476Z]が#534[SHAO]領有中のLv.1都市 #534(349,149)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#523,h-18,849,749,2026-6-13 20:22:50,#511,JLO,ALJ,1,blue,ally,range01_frame_000587.png,293.0,"#511[JLO]が#476[ALJ]領有中のLv.1都市 #523(849,749)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#534,f-18,849,549,2026-6-13 20:23:10,#503,Bye,JDX,1,red,enemy,range01_frame_000587.png,293.0,"#503[Bye]が#534[JDX]領有中のLv.1都市 #534(849,549)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#440,d-8,349,349,2026-6-13 20:15:00,#476,476X,GcC,3,red,enemy,range01_frame_000588.png,293.0,"#476[476X]が#440[GcC]領有中のLv.3都市 #440(349,349)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#440,g-8,349,649,2026-6-13 20:15:30,#476,476A,GcC,3,red,enemy,range01_frame_000588.png,293.0,"#476[476A]が#440[GcC]領有中のLv.3都市 #440(349,649)を攻撃し、陣営のために破壊宝箱×10を勝ち取りました"
#534,b-8,349,149,2026-6-13 20:16:20,#476,476Z,SHAO,1,red,enemy,range01_frame_000588.png,293.0,"#476[476Z]が#534[SHAO]領有中のLv.1都市 #534(349,149)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#523,h-18,849,749,2026-6-13 20:22:50,#511,JLO,ALJ,1,blue,ally,range01_frame_000588.png,293.0,"#511[JLO]が#476[ALJ]領有中のLv.1都市 #523(849,749)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#534,f-18,849,549,2026-6-13 20:23:10,#503,Bye,JDX,1,red,enemy,range01_frame_000588.png,293.0,"#503[Bye]が#534[JDX]領有中のLv.1都市 #534(849,549)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#534,b-8,349,149,2026-6-13 20:16:20,#476,476Z,SHA0,1,red,enemy,range01_frame_000589.png,294.0,"#476[476Z]が#534[SHA0]領有中のLv.1都市 #534(349,149)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#523,h-18,849,749,2026-6-13 20:22:5?,#511,JLO,ALj,1,blue,ally,range01_frame_000589.png,294.0,"#511[JLO]が#476[ALj]領有中のLv.1都市 #523(849,749)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#534,f-18,849,549,2026-6-13 20:23:1?,#503,Bye,JDX,1,red,enemy,range01_frame_000589.png,294.0,"#503[Bye]が#534[JDX]領有中のLv.1都市 #534(849,549)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#440,a-12,549,49,2026-6-13 20:39:08,#523,5DU,WoW3,1,red,enemy,range01_frame_000589.png,294.0,"#523[5DU]が#440[WoW3]領有中のLv.1都市 #440(549,49)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,c-6,249,249,2026-6-13 20:41:0?,#523,WUG,2N7,2,red,enemy,range01_frame_000589.png,294.0,"#523[WUG]が#511[2N7]領有中のLv.2都市 #511(249,249)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#534,b-8,349,149,2026-6-13 20:16:20,#476,476Z,SHA0,1,red,enemy,range01_frame_000590.png,294.0,"#476[476Z]が#534[SHA0]領有中のLv.1都市 #534(349,149)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#523,h-18,849,749,2026-6-13 20:22:5?,#511,JLO,ALj,1,blue,ally,range01_frame_000590.png,294.0,"#511[JLO]が#476[ALj]領有中のLv.1都市 #523(849,749)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#534,f-18,849,549,2026-6-13 20:23:1?,#503,Bye,JDX,1,red,enemy,range01_frame_000590.png,294.0,"#503[Bye]が#534[JDX]領有中のLv.1都市 #534(849,549)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#440,a-12,549,49,2026-6-13 20:39:08,#523,5DU,WoW3,1,red,enemy,range01_frame_000590.png,294.0,"#523[5DU]が#440[WoW3]領有中のLv.1都市 #440(549,49)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,c-6,249,249,2026-6-13 20:41:0?,#523,WUG,2N7,2,red,enemy,range01_frame_000590.png,294.0,"#523[WUG]が#511[2N7]領有中のLv.2都市 #511(249,249)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#534,b-8,349,149,2026-6-13 20:16:20,,unknown,,1,unknown,unknown,range01_frame_000591.png,295.0,"#534(349,149)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#523,h-18,849,749,2026-6-13 20:22:50,#511,JLO,,1,blue,ally,range01_frame_000591.png,295.0,"#511[JLO]が#476[ALi]領有中のLv.1都市#523(849,749)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#534,f-18,849,549,2026-6-13 20:23:10,#503,Bye,JDX,1,red,enemy,range01_frame_000591.png,295.0,"#503[Bye]が#534[JDX]領有中のLv.1都市#534(849,549)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#440,a-12,549,49,2026-6-13 20:39:00,#523,5DU,WoUW3,1,red,enemy,range01_frame_000591.png,295.0,"#523[5DU]が#440[WoUW3]領有中のLv.1都市#440(549,49)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,c-6,249,249,2026-6-13 20:41:00,#523,WUG,2N7,2,red,enemy,range01_frame_000591.png,295.0,"#523[WUG]が#511[2N7]領有中のLv.2都市#511(249,249)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#523,d-4,149,349,2026-6-13 20:41:00,#440,GoDs,EDFS,1,blue,ally,range01_frame_000591.png,295.0,"#440[GoDs]が#523[EDFS]領有中のLv.1都市#523(149,349)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#534,b-8,349,149,2026-6-13 20:16:20,,unknown,,1,unknown,unknown,range01_frame_000592.png,295.0,"#534(349,149)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#523,h-18,849,749,2026-6-13 20:22:50,#511,JLO,,1,blue,ally,range01_frame_000592.png,295.0,"#511[JLO]が#476[ALi]領有中のLv.1都市#523(849,749)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#534,f-18,849,549,2026-6-13 20:23:10,#503,Bye,JDX,1,red,enemy,range01_frame_000592.png,295.0,"#503[Bye]が#534[JDX]領有中のLv.1都市#534(849,549)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#440,a-12,549,49,2026-6-13 20:39:00,#523,5DU,WoUW3,1,red,enemy,range01_frame_000592.png,295.0,"#523[5DU]が#440[WoUW3]領有中のLv.1都市#440(549,49)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,c-6,249,249,2026-6-13 20:41:00,#523,WUG,2N7,2,red,enemy,range01_frame_000592.png,295.0,"#523[WUG]が#511[2N7]領有中のLv.2都市#511(249,249)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#523,d-4,149,349,2026-6-13 20:41:00,#440,GoDs,EDFS,1,blue,ally,range01_frame_000592.png,295.0,"#440[GoDs]が#523[EDFS]領有中のLv.1都市#523(149,349)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#523,h-18,849,749,2026-6-13 20:16:20,#511,JLO,ALj,1,blue,ally,range01_frame_000593.png,296.0,"#511[JLO]が#476[ALj]領有中のLv.1都市#523(849,749)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#534,f-18,849,549,2026-6-13 20:22:5,#503,Bye,JDX,1,red,enemy,range01_frame_000593.png,296.0,"#503[Bye]が#534[JDX]領有中のLv.1都市#534(849,549)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#440,a-12,549,49,2026-6-13 20:23:1,#523,5DU,WoW3,1,red,enemy,range01_frame_000593.png,296.0,"#523[5DU]が#440[WoW3]領有中のLv.1都市#440(549,49)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,c-6,249,249,2026-6-13 20:39:0,#523,WUG,2N7,2,red,enemy,range01_frame_000593.png,296.0,"#523[WUG]が#511[2N7]領有中のLv.2都市#511(249,249)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#523,d-4,149,349,2026-6-13 20:41:0,#440,GoDs,EDFS,1,blue,ally,range01_frame_000593.png,296.0,"#440[GoDs]が#523[EDFS]領有中のLv.1都市#523(149,349)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#523,h-18,849,749,2026-6-13 20:22:5,#511,JLO,ALj,1,blue,ally,range01_frame_000594.png,296.0,"#511[JLO]が#476[ALj]領有中のLv.1都市#523(849,749)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#534,f-18,849,549,2026-6-13 20:23:1,#503,Bye,JDX,1,red,enemy,range01_frame_000594.png,296.0,"#503[Bye]が#534[JDX]領有中のLv.1都市#534(849,549)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#440,a-12,549,49,2026-6-13 20:39:0,#523,5DU,WoW3,1,red,enemy,range01_frame_000594.png,296.0,"#523[5DU]が#440[WoW3]領有中のLv.1都市#440(549,49)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,c-6,249,249,2026-6-13 20:41:0,#523,WUG,2N7,2,red,enemy,range01_frame_000594.png,296.0,"#523[WUG]が#511[2N7]領有中のLv.2都市#511(249,249)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#523,d-4,149,349,2026-6-13 20:43:1,#440,GoDs,EDFS,1,blue,ally,range01_frame_000594.png,296.0,"#440[GoDs]が#523[EDFS]領有中のLv.1都市#523(149,349)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#534,f-18,849,549,2026-6-13 20:23:1,#503,Bye,JDX,1,red,enemy,range01_frame_000595.png,297.0,"#503[Bye]が#534[JDX]領有中のLv.1都市#534(849,549)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#440,a-12,549,49,2026-6-13 20:39:0,#523,5DU,WoW3,1,red,enemy,range01_frame_000595.png,297.0,"#523[5DU]が#440[WoW3]領有中のLv.1都市#440(549,49)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,c-6,249,249,2026-6-13 20:41:0,#523,WUG,2N7,2,red,enemy,range01_frame_000595.png,297.0,"#523[WUG]が#511[2N7]領有中のLv.2都市#511(249,249)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#523,d-4,149,349,2026-6-13 20:43:1,#440,GoDs,EDFS,1,blue,ally,range01_frame_000595.png,297.0,"#440[GoDs]が#523[EDFS]領有中のLv.1都市#523(149,349)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#509,b-2,49,149,2026-6-13 20:46:0,#503,GX99,SHA,1,red,enemy,range01_frame_000595.png,297.0,"#503[GX99]が#534[SHA]領有中のLv.1都市#509(49,149)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#440,a-12,549,49,2026-6-13 20:39:0,#523,5DU,WoW3,1,red,enemy,range01_frame_000596.png,297.0,"#523[5DU]が#440[WoW3]領有中のLv.1都市#440(549,49)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#511,c-6,249,249,2026-6-13 20:41:0,#523,WUG,2N7,2,red,enemy,range01_frame_000596.png,297.0,"#523[WUG]が#511[2N7]領有中のLv.2都市#511(249,249)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#523,d-4,149,349,2026-6-13 20:43:1,#440,GoDs,EDFS,1,blue,ally,range01_frame_000596.png,297.0,"#440[GoDs]が#523[EDFS]領有中のLv.1都市#523(149,349)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#509,b-2,49,149,2026-6-13 20:46:0,#503,GX99,SHA,1,red,enemy,range01_frame_000596.png,297.0,"#503[GX99]が#534[SHA]領有中のLv.1都市#509(49,149)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#440,d-18,849,349,2026-6-13 20:58:3,#503,hMt,,1,red,enemy,range01_frame_000596.png,297.0,"#503[hMt]が#440領有中のLv.1都市#440(849,349)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#440,c-16,749,249,,#503,Stj,,2,red,enemy,range01_frame_000596.png,297.0,"#503[Stj]が#440領有中のLv.2都市#440(749,249)を"
#523,d-4,149,349,2026-6-13 20:43:10,#440,GoDs,EDFS,1,blue,ally,range01_frame_000597.png,298.0,"#440[GoDs]が#523[EDFS]領有中のLv.1都市 #523(149,349)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#509,b-2,49,149,2026-6-13 20:46:00,#503,GX99,SHA,1,red,enemy,range01_frame_000597.png,298.0,"#503[GX99]が#534[SHA]領有中のLv.1都市 #509(49,149)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#440,d-18,849,349,2026-6-13 20:58:30,#503,hMt,,1,red,enemy,range01_frame_000597.png,298.0,"#503[hMt]が#440領有中のLv.1都市 #440(849,349)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#440,c-16,749,249,2026-6-17 00:00:50,#503,Stj,,2,red,enemy,range01_frame_000597.png,298.0,"#503[Stj]が#440領有中のLv.2都市 #440(749,249)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#523,a-6,249,49,2026-6-17 00:02:00,#511,2N7,,1,blue,ally,range01_frame_000597.png,298.0,"#511[2N7]が#523領有中のLv.1都市 #523(249,49)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#523,d-4,149,349,2026-6-13 20:43:10,#440,GoDs,EDFS,1,blue,ally,range01_frame_000598.png,298.0,"#440[GoDs]が#523[EDFS]領有中のLv.1都市 #523(149,349)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#509,b-2,49,149,2026-6-13 20:46:00,#503,GX99,SHA,1,red,enemy,range01_frame_000598.png,298.0,"#503[GX99]が#534[SHA]領有中のLv.1都市 #509(49,149)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#440,d-18,849,349,2026-6-13 20:58:30,#503,hMt,,1,red,enemy,range01_frame_000598.png,298.0,"#503[hMt]が#440領有中のLv.1都市 #440(849,349)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#440,c-16,749,249,2026-6-17 00:00:50,#503,Stj,,2,red,enemy,range01_frame_000598.png,298.0,"#503[Stj]が#440領有中のLv.2都市 #440(749,249)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#523,a-6,249,49,2026-6-17 00:02:00,#511,2N7,,1,blue,ally,range01_frame_000598.png,298.0,"#511[2N7]が#523領有中のLv.1都市 #523(249,49)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#509,b-2,49,149,2026-6-13 20:46:00,#503,GX99,SHA,1,red,enemy,range01_frame_000599.png,299.0,"#503[GX99]が#534[SHA]領有中のLv.1都市 #509(49,149)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#440,d-18,849,349,2026-6-13 20:58:3,#503,hMt,,1,red,enemy,range01_frame_000599.png,299.0,"#503[hMt]が#440領有中のLv.1都市 #440(849,349)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#440,c-16,749,249,2026-6-17 00:00:5,#503,StJ,,2,red,enemy,range01_frame_000599.png,299.0,"#503[StJ]が#440領有中のLv.2都市 #440(749,249)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#523,a-6,249,49,2026-6-17 00:02:0,#511,2N7,,1,blue,ally,range01_frame_000599.png,299.0,"#511[2N7]が#523領有中のLv.1都市 #523(249,49)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#509,b-2,49,149,2026-6-13 20:46:00,#503,GX99,SHA,1,red,enemy,range01_frame_000600.png,299.0,"#503[GX99]が#534[SHA]領有中のLv.1都市 #509(49,149)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#440,d-18,849,349,2026-6-13 20:58:3,#503,hMt,,1,red,enemy,range01_frame_000600.png,299.0,"#503[hMt]が#440領有中のLv.1都市 #440(849,349)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#440,c-16,749,249,2026-6-17 00:00:5,#503,StJ,,2,red,enemy,range01_frame_000600.png,299.0,"#503[StJ]が#440領有中のLv.2都市 #440(749,249)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#523,a-6,249,49,2026-6-17 00:02:0,#511,2N7,,1,blue,ally,range01_frame_000600.png,299.0,"#511[2N7]が#523領有中のLv.1都市 #523(249,49)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#509,b-2,49,149,2026-6-13 20:46:01,#503,GX99,SHA,1,red,enemy,range01_frame_000601.png,300.0,"#503[GX99]が#534[SHA]領有中のLv.1都市 #509(49,149)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#440,d-18,849,349,2026-6-13 20:58:3,#503,hMt,,1,red,enemy,range01_frame_000601.png,300.0,"#503[hMt]が#440領有中のLv.1都市 #440(849,349)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#440,c-16,749,249,2026-6-17 00:00:50,#503,Stj,,2,red,enemy,range01_frame_000601.png,300.0,"#503[Stj]が#440領有中のLv.2都市 #440(749,249)を攻撃し、陣営のために破壊宝箱×5を勝ち取りました"
#523,a-6,249,49,2026-6-17 00:02:0,#511,2N7,,1,blue,ally,range01_frame_000601.png,300.0,"#511[2N7]が#523領有中のLv.1都市 #523(249,49)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#440,b-16,749,149,2026-6-17 02:03:0,#523,NBNH,,1,red,enemy,range01_frame_000601.png,300.0,"#523[NBNH]が#440領有中のLv.1都市 #440(749,149)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#509,b-4,149,149,2026-6-17 04:02:18,#476,476d,eXt,1,red,enemy,range01_frame_000602.png,300.0,"#476[476d]が#509[eXt]領有中のLv.1都市 #509(149,149)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
#523,a-6,249,49,2026-6-17 00:00:50,#511,2N7,,1,blue,ally,range01_frame_000603.png,301.0,"#511[2N7]が#523領有中のLv.1都市#523(249,49)を攻撃し、陣営のために破壊宝箱×2を勝ち取りました"
